xco2
408.38
408.63
409.05
408.95
409.32
408.46
408.9
408.21
408.48
409.06
408.75
408.32
409.12
408.79
409.39
409
408.76
409.23
408.58
408.97
408.8
408.66
408.61
408.5
408.55
409.04
409.18
409.04
408.9
408.59
408.54
408.92
408.73
408.54
408.48
408.8
409.16
408.75
408.42
408.32
409.51
408.91
408.28
409.32
408.78
408.66
408.94
408.8
408.77
408.55
408.9
408.54
408.75
408.86
408.74
408.79
408.82
408.54
408.93
408.79
408.73
408.52
409.15
408.95
408.42
408.49
409.11
409.13
409.07
408.92
408.8
408.79
408.6
408.36
408.62
408.55
408.35
409.05
408.65
408.35
408.88
408.79
408.75
408.73
408.46
408.41
408.35
408.37
408.34
409.03
409.2
408.78
408.77
408.28
408.38
408.56
408.47
408.49
408.63
408.81
409.22
409.15
408.57
409.06
408.9
409.09
408.93
408.77
408.72
408.46
408.92
408.76
408.49
408.8
408.66
408.47
408.81
408.73
408.85
408.67
408.63
408.67
408.61
408.56
409.34
408.6
409.24
408.88
408.87
408.36
408.77
408.68
408.85
408.48
408.96
408.46
408.57
409.08
407.99
408.83
408.74
408.35
408.68
408.8
408.43
408.6
409.09
408.69
408.5
409
408.3
408.43
408.34
408.44
408.7
408.87
408.41
408.25
408.87
408.39
408.16
408.34
409.06
408.77
407.99
408.24
408.4
408.51
408.18
408.34
408.43
408.54
408.75
408.9
408.64
408.69
408.54
409.09
408.27
408.62
408.76
408.31
408.52
408.52
408.77
408.9
408.67
408.29
408.43
408.42
408.88
408.27
408.49
408.79
408.56
408.18
408.63
408.65
408.62
409
408.73
408.27
408.46
408.45
408.32
408.95
408.39
408.53
408.75
408.88
408.75
408.94
408.08
408.43
409.02
408.38
408.95
408.69
408.46
408.07
408.39
408.57
408.6
408.68
408.69
408.27
409.02
408.9
408.23
408.41
408.93
408.81
408.72
408.71
408.83
408.31
408.57
408.61
408.27
408.88
408.98
408.69
409.16
408.66
408.75
408.05
408.38
408.94
408.46
408.74
408.61
408.51
409.24
409.28
408.21
408.54
408.67
408.49
408.46
408.66
408.53
408.17
408.66
408.24
408.59
408.51
408.29
408.6
408.55
408.57
408.83
408.39
408.68
408.64
408.6
408.37
408.53
408.26
408.64
408.71
408.65
408.55
408.68
409
408.2
408.93
408.79
408.01
408.37
408.63
408.61
408.12
408.28
408.75
408.71
408.58
408.83
408.48
407.93
408.59
408.18
408.51
408.38
408.7
408.61
408.13
408.63
408.26
408.34
408.41
408.5
408.67
407.97
408.66
408.79
408.67
407.94
408.46
408.87
408.69
408.38
408.17
408.03
408.17
408.44
408.37
408.23
408.44
408.29
408.32
408.8
408.48
408.46
408.57
408.13
408.65
408.63
408.36
409.19
408.62
408.7
408.45
408.22
408.58
408.67
408.86
408.47
408.13
408.64
408.94
408.69
408.74
409.2
408.26
408.66
408.86
408.61
408.3
408.66
408.81
408.78
408.24
408.7
408.47
408.45
408.7
408.64
408.69
408.53
409.02
408.36
408.98
409.06
408.24
408.57
408.73
408.58
408.91
408.36
408.22
408.9
408.21
409.23
408.36
408.77
409.01
408.57
409.19
408.56
408.91
408.98
409.05
408.74
408.3
408.18
408.26
408.96
408.9
408.47
408.43
408.92
408.58
408.79
408.9
408.54
408.85
409.11
408.37
408.66
409.35
408.56
408.81
408.81
408.24
408.45
408.79
408.61
408.49
408.61
408.23
408.27
409.02
408.69
408.78
408.56
408.56
408.35
408.85
408.76
408.1
408.55
408.48
408.92
408.64
408.47
408.48
408.43
408.5
408
408.49
408.73
408.91
408.64
408.84
408.5
408.53
409.3
408.5
409.15
408.73
408.79
408.03
408.85
408.59
408.67
408.39
408.68
408.08
409.04
408.44
408.84
408.38
408.29
408.54
408.68
408.63
408.62
408.59
408.3
408.58
408.97
408.83
408.89
408.32
408.17
408.55
408.88
409.22
408.3
408.81
408.84
408.8
408.65
408.9
408.72
408.77
408.62
408.4
408.75
408.2
408.62
409.12
408.56
408.55
408.36
408.78
408.96
408.82
408.77
408.54
408.55
408.81
408.15
408.79
409.25
408.84
408.45
408.68
408.4
408.58
409.42
408.64
408.68
409.02
409.01
408.91
408.73
408.95
408.79
408.51
408.51
408.72
408.83
408.78
408.95
409.15
408.21
408.97
409.11
408.89
409
409.25
408.43
407.99
408.32
409.05
408.51
408.86
408.78
408.98
408.3
408.37
408.34
409.09
409.23
409.32
408.82
409.12
408.98
408.8
408.81
409.08
408.78
408.83
409.13
408.81
409.26
408.24
409.06
408.98
408.93
408.88
408.81
408.93
408.66
408.64
408.9
409.01
409.26
408.83
408.69
408.71
409.02
408.9
409.04
408.84
409.02
409.13
409.05
408.85
408.61
408.79
408.67
408.91
408.35
408.89
409.08
408.53
408.8
408.54
408.93
408.84
408.44
408.68
408.94
408.88
408.59
408.63
408.98
408.66
408.8
409.32
408.67
408.63
408.95
408.85
408.23
409.07
408.94
408.69
408.56
408.97
408.87
408.77
408.93
408.87
409.18
409.52
409.5
408.94
409.28
409.42
408.49
408.77
409.51
409.24
409.11
409.19
408.71
408.78
409.21
409.35
409.48
408.95
409.24
409.06
408.87
408.45
408.93
408.4
408.7
408.88
408.28
409.33
409.28
408.68
408.63
408.69
408.51
409.48
408.29
408.82
409.02
409.15
409.11
408.86
409.39
408.91
409.23
409.08
408.8
408.87
408.49
409.17
409.36
409.32
408.88
406.36
409.2
408.96
409.08
409.05
408.92
409.73
408.88
409.01
409.05
409
409.05
408.6
409.28
408.84
409
408.94
409.32
409.39
409.03
408.79
408.97
408.95
408.78
409.08
408.57
409.26
409.18
408.74
409.35
409
409.2
408.74
409.24
409.28
409.03
408.55
408.89
409.11
409.1
409.04
408.65
409.73
408.88
408.78
409.41
408.8
409.46
409.46
409.05
409.17
408.97
409.3
409.44
409.26
408.98
409.01
409.3
409.44
409.06
408.6
409.03
408.79
408.72
408.67
408.79
408.98
408.98
409.41
409.64
409.47
408.82
409.15
409.12
409.24
409.09
409.41
409.05
408.94
409.05
409.35
408.74
408.49
409.18
412.74
409.48
409.83
408.9
409.36
409.54
409.37
408.83
409.57
409.51
409.5
409.32
409.22
409.48
409.91
409.99
409.45
409.36
409.45
409.33
409.54
409.62
409.41
409.16
409.38
409.02
409.23
408.94
409.44
408.41
409.46
410.47
412.61
408.57
409.1
408.81
408.99
409.19
411.29
409.05
410.86
407.31
405.94
409.7
409.01
408.75
409.05
408.84
410.42
408.6
408.99
409.01
408.82
408.82
408.55
408.75
408.58
408.31
415.81
394.51
410.17
408.71
408.56
408.67
409.24
408.72
409.06
408.36
409.56
409.61
410.37
409.45
408.92
408.7
409.03
407.58
409.44
407.6
410.05
409.47
408.27
408.91
409.73
409.05
407.04
408.39
398.81
411.22
407.99
408.49
408.47
408.69
408.93
408.56
409.5
408.55
409.93
410.27
409.05
409.12
409.03
408.51
409.17
408.17
408.52
409.03
409.1
409.32
409.22
408.78
408.92
408.86
408.76
408.7
408.65
408.62
409.12
408.88
408.78
408.96
408.9
409.05
424.25
405.96
409.26
408.27
408.97
407.71
409.29
412.34
408.45
408.9
408.98
409.15
408.83
408.66
408.99
409.07
408.72
409.13
408.69
408.56
409.38
409.6
409.81
406.34
408.93
409.42
407.25
408.67
404.3
405.7
409.36
408.26
408.06
407.84
408.05
408.92
408.67
408.47
407.6
409.34
408.54
408.35
409.03
409.08
408.72
409.3
408.8
409
409
408.07
408.62
408.37
409.68
408.4
409.04
408.77
408.57
409.07
408.73
408.67
408.92
409
408.6
409.02
409.29
408.89
408.54
408.42
409.5
409.12
408.65
408.59
408.78
408.95
408.35
408.79
409.08
410.76
409.96
401.15
405.55
416.79
411.39
409.53
408.98
409.36
409.19
409.28
408.85
408.68
408.62
409.41
408.66
409.45
409.32
409.08
409.07
408.71
409.28
409.03
409.05
408.83
409.08
408.9
409.27
408.75
409.64
408.77
408.86
408.95
408.58
409.7
409.23
408.97
409.03
408.42
409.67
408.77
408.96
410.79
409.05
409.23
408.97
409.36
409.16
408.61
408.72
408.51
409.01
409.06
409.54
408.38
409
408.61
408.9
408.88
408.92
409.36
408.7
408.84
408.73
409.33
408.41
408.8
408.84
408.65
408.99
409.05
409.23
409.03
409.44
408.73
408.58
408.72
409.16
409.41
409.22
409.06
408.67
409.03
408.9
409
408.94
408.82
408.98
409.07
408.88
408.8
409.51
408.82
409.17
408.9
408.87
408.8
408.68
408.83
408.51
408.67
409.23
409.28
409.16
408.88
408.97
408.95
409.08
408.89
408.94
409.22
408.72
409.01
408.39
408.99
409.04
408.87
409.51
409.09
409.62
408.96
409.29
408.98
409.16
409.48
409.55
408.64
408.88
408.91
408.94
409.51
408.79
408.99
408.95
409.11
409.09
409.05
409.35
409.53
408.98
409.3
408.93
409.04
408.69
408.64
409.21
409.27
409.07
409.01
409
408.93
409.2
408.58
408.86
409.39
408.81
409.11
408.66
409.39
409.22
408.67
408.64
409.17
409.03
409.06
409.05
409.63
408.69
409.04
409.13
409.56
409.35
408.98
409.07
409.35
409.03
409.18
409.29
408.76
408.79
408.83
408.9
409.18
408.56
408.75
408.66
408.66
408.88
408.99
409.43
408.88
409.27
408.63
409.27
409.16
408.45
409.32
408.25
409.03
409.23
409.41
408.81
409.05
408.98
408.91
409.1
409.38
409.22
409
409.28
408.92
408.73
409.12
409.1
409.24
409.01
409.2
409.18
409.24
409.02
409.03
408.91
409.12
409.09
409.66
409.23
409.27
409.03
409
408.49
408.87
408.83
409.77
409.22
408.88
409.03
409.26
408.8
409.66
408.68
409.16
408.95
409.59
409.22
409.15
409.42
409.32
408.56
409.57
408.73
409.14
408.94
409.03
408.95
408.85
409.08
409.49
409.71
409.17
409.29
409.33
408.55
409.23
409.28
408.95
409.19
408.55
408.99
409.41
409.38
408.83
408.92
409.74
409.25
409.08
409.34
409.01
409.13
408.9
408.73
408.86
409.18
409.3
409.4
409.3
409.17
409.5
409.28
408.6
409.24
409.17
409.64
409.3
409.46
409.26
409.16
409.36
408.99
409.26
409.4
409.33
408.86
409.34
409.58
408.68
408.88
408.81
409.29
409.03
409.18
409.42
408.7
408.99
408.82
409.37
409.3
408.94
409.48
409.66
409.26
409.05
408.86
409.02
409.06
409.55
408.66
408.85
408.92
409.06
409.3
408.82
409.12
408.94
409.22
409.32
409.16
408.85
408.99
409.41
408.98
409.07
409.05
409.04
409.42
409.15
409.01
409.55
409.63
409.28
408.74
409.21
409.05
409.58
409.44
408.95
409.24
409.08
408.76
409.21
408.91
409.71
409.4
409.27
409.11
409.04
409.06
408.89
409.13
409.56
409.27
409.47
409.07
409.6
409.16
409.42
408.86
409.09
408.89
408.55
409.33
409.26
409.21
409.2
408.83
409.52
409.34
409.08
409.02
409.06
409.19
409.57
408.56
409.29
408.99
408.59
408.67
409.15
408.9
409.36
409.18
409.12
408.85
409.19
408.58
409.22
409.03
409.18
409.38
408.77
408.53
409.02
409.32
409.83
408.97
408.68
409.16
408.97
409.68
408.91
409.05
408.93
409.16
408.94
409.11
409.51
408.97
408.79
409.09
409.39
409.19
409.16
408.52
409
409.04
409.74
408.92
409.09
409.04
408.87
409.44
408.79
409.19
409.38
409.17
409.3
409.01
409.35
409
408.75
408.76
408.96
409.12
408.9
409.21
409.22
409.26
408.92
409.07
409.07
409.06
409.13
409.19
408.5
409.51
409.08
408.87
409.46
408.37
408.9
409.6
408.89
408.88
409.17
409.05
409.46
409.34
409.3
409.27
409.18
409.18
408.92
408.95
409.18
409.02
409.03
409.06
409.1
409.34
409.02
409.36
409.2
408.83
408.85
409.29
408.98
408.87
409.13
408.96
409.02
409.21
408.68
409.49
408.61
409.33
409.1
409.44
409.28
409.38
409.07
409.05
409.95
409.09
409.18
408.56
409.24
409.46
409.04
409.01
408.88
409.21
408.9
408.93
408.8
409.05
408.51
409.17
408.91
408.93
408.75
409.5
408.6
409.03
408.81
408.69
408.72
408.93
409.16
408.9
409.12
408.64
409.33
409.13
409.04
409.03
409.32
409.16
409.18
409.2
409.1
408.86
409.52
408.94
409.35
409.02
409.12
408.49
409.15
409.13
408.63
409.12
408.78
409.36
408.61
408.98
409.47
408.93
409.39
409.21
409.57
409.25
408.94
408.96
409.05
408.84
409.3
408.99
409.71
409.16
408.96
409.04
409.25
409.24
409.43
409.56
409.51
408.76
408.99
409.53
409.34
409.03
408.89
408.83
408.74
409.49
409.3
409.18
409.65
409.25
409.1
409.41
408.81
408.91
408.88
409.44
409.03
408.78
409.82
409.45
409.13
409.29
409.48
409.24
409.12
409.33
409.24
409.23
409.16
408.9
408.71
408.91
409.47
409.11
409.11
408.91
409.15
409.17
409.53
409.11
409.34
408.87
409.09
409.03
409.7
409.38
409.3
409.35
409.43
409.2
409.54
409.58
409.15
408.52
409.37
409.36
409.46
409.43
409.04
409.13
409.36
409.39
409.05
409.2
410.07
409.39
409.55
408.98
409.04
409.38
408.99
409.4
409.14
409.03
409.41
409
409.26
409.17
409.41
409.75
409.17
409.55
409.35
409.01
408.64
409.1
409.3
409.13
409.66
409.27
409.62
409.54
409.12
409
409.82
409.75
409.68
409.36
409.26
409.43
408.87
408.71
409.38
409
409.16
409.13
409.44
409.42
409.47
409.21
409.36
409.13
409.44
409.23
408.83
409.06
409.35
409.18
409.22
409.03
408.9
409.2
409.54
409.2
408.99
409.13
409.83
409.34
409.1
409.39
409.2
409.69
409.24
409.11
409.44
409.3
409.22
408.97
409.29
409.91
409.2
409.41
409.32
409.25
409.44
409.26
408.84
408.7
409.23
408.89
409.53
409.15
409.73
409.14
409.16
409.15
409.76
408.95
409.12
409.23
409.78
409.36
409.71
408.99
409.65
409.52
409.49
409.37
408.71
409.82
409.19
409.3
409.47
409.7
409.87
409.43
409.46
408.66
408.99
409.12
409.71
409.35
408.91
408.99
409.13
408.99
409.15
409.41
409.65
409.76
408.99
409.28
409.51
409.45
409.74
409.17
409.46
409.63
409.16
409.3
409.33
409.41
408.87
409.85
409.63
409.3
409.46
409.56
409.1
409.56
409.39
409.43
409.09
409.51
409.14
409.78
409.72
409.55
409.22
409.6
409.41
409.78
409.44
409.24
409.41
409.87
409.24
409.36
409.44
409.55
409.52
409.01
409.16
409.48
409.48
409.36
409.65
409.29
409.6
409.37
409.72
409.18
409.44
408.96
409.04
409.43
409.57
410.09
408.99
409.08
409.53
410.11
410.13
409.18
409.48
409.6
409.34
409.77
409.41
409.27
409.93
409.03
409.52
409.45
409.93
409.36
409.47
409.75
409.28
409.15
409.53
409.92
409.81
409.62
409.37
409.56
409.69
409.66
409.68
409.42
409.8
409.94
409.33
409.13
409.84
409.61
409.36
409.14
409.56
409.02
409.28
409.22
409.05
409.3
409.71
409.55
409.67
409.51
408.74
409.13
409.88
409.34
409.38
409.43
409.61
410
409.08
409.02
409.34
408.8
409.04
409.49
409.43
409.3
410
409.85
409.3
408.99
409.98
409.29
409.85
409.56
409.13
409.38
409.34
410.16
409.32
409.35
409.56
409.38
409.17
409.59
409.57
409.06
409.37
408.97
409.6
409.51
409.23
409.43
409.66
409.37
408.98
409.27
408.98
409.47
409.48
409.16
409.29
409.58
409.64
409.9
409.89
408.92
409.58
409.4
409.56
409.11
409.08
409.62
408.94
409.97
409.55
409.69
409.68
409.08
409.62
409.46
409.45
409.41
409.36
409.59
409.69
409.34
409.35
409.71
409.03
409.34
409.32
410.17
409.74
409.58
409.43
409.51
408.9
408.73
409.64
409.4
409.13
409.59
409.6
409.44
409.91
409.41
409.26
410.06
409.62
409.41
409.3
410.03
409.58
409.98
408.98
409.6
409.76
409.74
409.17
409.25
409.44
409.54
409.96
409.62
409.89
409.5
409.53
409.44
409.89
409.48
409.41
409.38
409.37
409.29
409.21
409.16
409.2
409.4
409.48
409.44
409.18
409.65
409.78
409.03
409.8
409.26
409.46
409.25
409.41
409.37
408.48
409.8
409.78
409.05
409
409.58
408.81
409.07
409.61
409.47
410.72
409.86
409.41
409.07
409.86
409.81
409.47
409.23
409.59
409.25
409.43
409.7
409.59
409.18
409.44
409.42
409.4
409.62
409.2
409.05
409.28
409.21
409.04
408.9
409.93
408.72
409.45
409.54
409.24
409.37
410.23
408.6
410.21
409.68
409.01
409.79
409.07
409.74
409.02
409.42
408.92
409.06
409.61
409.01
409.07
409.41
409.26
409.39
409.65
408.84
408.98
409.56
409.44
409.3
409.87
409.32
408.99
409.3
409.38
409.46
409.42
409.68
409.21
409.13
409.34
409.32
409.72
409.33
409.18
409.59
408.81
409.75
409.42
409.69
409.63
409.11
409.15
409.27
409.16
409.57
409.86
409.43
409.64
409.23
409.01
409.41
409.65
408.8
409.43
409.36
409.22
409.45
409.04
409.05
409.54
409.1
408.99
409.36
409.12
409.21
409.56
409.37
409.03
409.17
409.13
409.36
408.97
409.49
409.03
409.64
409.57
409.26
409.23
409.4
409.58
409.25
409.18
409.38
409.4
409.51
409.12
409.08
409.24
409.37
409.28
409.27
409.09
410.04
409.14
409.46
409.34
409.13
409.39
409.61
409.73
409.04
409.33
409.45
409.36
409.21
409.33
409.5
409.58
409.35
408.87
409.53
408.59
408.93
409.6
408.82
409.58
409.21
409.44
409.48
409.27
409.55
409.26
409.08
409.38
409.35
410.12
408.86
409.43
408.97
409.19
409.33
409.24
408.3
409.79
408.96
409.43
409.53
409.72
409.56
409.71
409.24
409.53
409.53
409.72
409.39
409.69
409.49
409.05
409.04
409.08
409.54
409.25
409.47
409.21
409.78
409.99
409.33
408.94
409.53
409.89
409.79
409.71
409.16
409.51
409.47
409.46
409.18
409.2
409.02
409.12
409.51
409.27
409.35
409.35
409.94
409.63
409.71
409.49
409.77
409.6
409.71
409.43
409.51
409.74
409.11
409.49
409.61
409.32
409.47
409.84
409.51
409.47
409.52
409.44
409.47
409.81
409.32
409.25
409.49
409.64
409.11
409.93
409.27
409.61
409.08
409.17
409.63
409.29
409.91
409.53
409.76
409.68
410.1
409.57
408.99
409.84
409.03
409.22
409.43
409.74
409.55
410.11
409.81
409.39
409.34
409.34
409.46
408.83
408.71
409.71
410.02
408.99
409.96
409.7
409.81
409.35
410.01
409.8
409.65
409.37
409.17
409.67
409.26
409.14
409.79
409.41
409.39
409.52
409.73
409.2
409.42
409.41
409.75
409.57
408.85
409.27
409.3
409.25
409.12
409.51
409.41
409.08
409.52
409.59
409.3
409.32
409.69
408.91
409.56
409.34
409.5
409.88
409.6
410.07
409.97
409.45
409.48
409.41
410.18
409.37
408.98
409.1
410.14
409.21
409.58
409.64
409.34
409.53
409.29
408.72
409.52
409.68
409.5
409.33
409.92
409.26
409.65
409.09
409.74
409.03
409.37
408.93
409.2
409.23
409.4
409.22
409.06
409.45
409.44
409.7
409.86
409.34
409.61
409.49
409.68
409.72
410.1
409.55
409.12
409.76
409.56
409.64
409.86
409.37
409.21
408.95
409.18
409.22
409.5
408.89
409.38
409.17
409.62
409.29
409.66
409.25
409.46
409.13
409.88
409.87
409.39
409.52
409.7
408.82
409.8
409.61
409.87
409.92
409.82
409.4
409.74
409.26
409.79
409.63
409.16
409.26
409.41
409.13
409.34
409.79
409.42
409.67
409.73
409.05
409.39
409.22
409.65
409.44
409.78
409.16
408.78
409.09
409.78
409.44
409.4
409.44
409.29
409.06
410.07
409.46
409.7
409.46
409.1
408.88
409.41
409.55
409.03
410.09
410.21
409
409.28
409.98
409.25
409.63
409.61
409.15
409.99
409.47
409.91
409.93
409.08
408.93
409.6
408.91
409.53
409.41
409.27
410.11
409.41
409.49
409.61
409.16
409.39
409.87
408.98
409.52
409.45
409.28
409.82
408.83
409.91
408.94
409.67
409.54
409.46
409.11
409.65
409.09
409.28
408.99
409.64
408.81
409.34
409.28
409.43
409.7
409.39
409.49
409.03
409.46
409.76
409.7
409.6
410.15
408.91
409.89
410.11
409.37
409.42
409.32
409.26
409.58
409.09
409.26
409.18
409.1
409.9
409.29
409.73
409.52
409.64
409.13
409.07
408.81
408.98
409.1
409.33
409.27
409.06
409.39
409.24
409.56
409.13
409.19
409.23
408.97
409.34
409.1
409.83
408.91
409.83
409.53
409.02
409.47
409.19
409.21
409.22
410.73
409.6
409.55
408.97
409.47
409.09
409.46
409.62
409.27
409.57
409.71
409.34
409.42
409.05
409.7
409.12
409
409.47
409.66
409.93
409.14
409.5
409.82
408.93
409.43
409.3
409.65
409.33
409.87
409.91
409.5
409.5
408.95
409.73
409.55
409.1
409.41
409.62
409.71
409.42
409.34
409.66
409.55
409.2
408.79
408.78
409.29
408.99
409.53
409.48
408.96
409.11
409.95
409.5
409.46
408.96
409.19
409.06
409.58
409.75
408.98
409.08
409.43
409.52
409.96
409.11
409.27
409.19
409.95
409.27
409.43
409.17
410.08
409.77
409.33
409.48
409.28
409.98
409.19
408.9
409.55
409.71
409.12
409.89
409.3
409.19
409.91
409.79
409.57
409.14
409.37
409.54
409.45
409.52
409.43
409.09
409.86
409.62
409.55
409.41
409.37
409.3
409.52
409.6
408.87
409.48
409.55
409.71
408.98
409.5
409.74
410.96
408.83
409.42
409.5
409.06
409.43
409.37
409.46
409.2
409.32
409.52
409.35
408.77
409.26
409.81
408.84
409.7
409.87
409.5
409.84
409.39
409.71
409.48
409.35
409.13
409.28
409.4
409.13
409.36
409.09
409.85
408.55
409.12
409.58
409.02
409.41
409.72
409.62
409.72
409.05
409.28
409.34
409.66
409.51
409.08
409.01
409.43
409.28
409.1
409.63
408.98
409.32
408.82
409.78
408.9
409.35
409.14
409.19
408.94
412.29
409.34
417.69
398.03
426.59
408.25
409.36
410.82
409.89
409.53
409.47
409.36
409.19
409.24
409.32
409.28
409.35
409.44
409.54
409.43
408.64
409.83
408.98
408.75
409.4
408.83
409.18
408.94
409.3
409.01
408.77
410.04
408.48
409.46
408.4
409.37
409.58
408.66
409.17
408.7
409.57
408.49
408.9
409.01
408.75
408.92
408.7
408.61
408.26
409.02
409.59
409.54
409.13
408.99
409.39
409.42
409.23
409.52
408.42
408.5
408.52
408.92
409.23
408.7
409.08
409.02
409.32
409.18
408.18
408.25
409.05
408.75
409.65
411.08
408.94
410.59
409.68
410.48
409.52
407.72
410.25
411.6
411.04
407.56
409.33
408.55
408.64
407.65
408.71
409.48
407.14
408.9
408.3
409.68
408.6
409.51
409.77
410.35
408.41
408.7
408.32
408.74
409.42
408.12
406.16
406.55
409.47
409.44
406.52
408.19
408.57
409.37
408.26
408.36
408.83
409.29
409.96
408.88
409.05
409.26
409.23
408.86
407.79
408.52
408.44
408.81
407.19
406.26
407.95
409.26
408.31
410.08
409.24
408.2
409.23
408.49
410.72
408.74
408.91
407.97
409.42
409.08
408.77
408.55
408.17
408.67
408.92
408.09
408.79
409.23
408.51
408.52
408.53
408.58
408.51
408.89
407.55
408.03
409.14
408.16
408.16
408.81
409.67
408.65
408.74
406.48
408.39
409.54
407.26
410.02
406.68
409.29
408.28
407.16
407.46
407.43
411.18
407.82
407.7
409.85
408.48
405.27
404.96
408.71
407.88
409.08
409.75
409.48
406.56
407.6
409.13
409.39
409.13
409.12
409.17
409.27
408.82
409.02
409.25
409.08
408.84
408.88
409.2
408.97
409.43
408.85
409.26
409.12
409.1
409.22
409.15
408.95
409.35
409.09
409.18
409.34
409.33
409.16
409.33
409.32
409.33
409.49
409.03
409.27
409.7
409.89
409.41
408.82
409.38
408.99
408.86
409.11
408.78
409.67
409.35
409.37
409.46
408.51
409.34
408.76
409.21
409.17
409.4
409.36
408.98
409
409.12
409.16
409.6
409.25
408.89
409.28
409.81
409.26
409.19
409.43
408.86
409.22
409.27
409.15
409.63
409.77
409.34
409.41
408.79
409.23
409.19
409.33
408.74
409.42
409.6
409.01
408.84
409.41
409.29
409.16
409.09
409.45
409.58
409.2
408.36
409.17
409.18
409.53
409.08
409
409.07
408.79
408.94
409.46
409.32
409.22
409.18
409.41
409.23
409.56
408.99
409.19
409.29
409.29
409.34
409.63
408.95
409.11
409.81
408.91
408.95
409.03
409.32
408.99
409.54
408.75
409.43
409.17
409.36
409.62
409.39
409.33
409.34
409.39
409.86
409.16
408.85
408.82
409.62
408.82
409.59
409.51
408.9
408.84
409.01
409.83
409.14
409.86
409.59
409.54
409.07
409.46
409.29
409.51
409.66
409.08
409.04
409.6
409.16
409.39
409.2
408.96
409.83
409.11
408.58
409.13
409.83
409.83
410.81
408.68
409.52
408.9
409.82
409.3
409.33
409.04
408.98
408.86
409.24
409.84
409.43
408.71
409.11
410.5
409.36
410.03
409.51
411.1
408.74
409.41
409.58
409.39
409.8
409.75
409.63
409.58
410.04
409.35
409.9
409.53
409.49
410.05
409.71
409.36
409.49
409.15
409.55
409.33
408.8
409.26
409.51
409.09
409.26
409.6
409.56
409.75
408.77
409.68
409.29
409.32
409.52
409.82
409.2
409.22
409.46
409.78
409.71
409.25
409.68
409.11
409.69
409.33
408.79
409.21
409.53
409.59
409.76
409.32
409.81
409.9
409.87
409.28
409.46
409.84
409.22
409.47
409.8
409.78
409.8
409.57
409.82
409.54
409.74
410.13
409.52
409.58
409.91
409.82
410
409.26
409.33
409.48
409.6
409.42
409.33
409.78
410.05
409.35
409.72
409.71
408.98
409.39
409.26
409.44
409.26
409.65
409.64
409.1
409.37
409.42
409.69
408.98
409.14
409.87
409.79
410.2
409.08
409.1
409.45
409.58
409.1
409.37
409.84
409.05
409.29
409.39
409.06
409.85
407.1
412.38
408.28
408.85
409.66
409.83
409.49
409.72
409.04
409.13
409.6
409.12
409.2
410.13
409.4
409.65
409.81
409.6
409.83
409.1
409.39
409.63
409.57
409.34
409.49
409.58
409.49
409.51
409.86
408.75
409.44
409.69
408.94
409.04
409.1
408.87
409.99
409.28
409.83
409.01
409.36
409.68
408.99
409.2
409.13
409.75
409.57
409.12
409.02
409.13
409.64
409.79
409.23
409.87
409.33
409.9
409.55
409.39
409.86
409.7
409.51
409.27
409.14
409.63
409.76
409.08
409.27
409.58
409.3
409.89
409.09
409.46
408.89
409.17
